date_order,User_ID,product,kol,price
2024-06-17,1133777992,bread,15,93662
2024-01-02,1446940636,boots,32,62246
2024-05-19,498376977,buter,45,84392
2024-06-19,399770001,bread,3,56887
2024-03-05,391476711,bal,21,86419
2024-07-05,91515890,beer,44,75169
2024-02-26,732936143,beer,20,77617
2024-04-08,1182985982,boots,12,61810
2024-04-13,1387251655,bread,34,48984
2024-01-16,679256214,buter,9,95948
2024-05-13,791585668,bread,18,29811
2024-06-29,451090016,boots,10,46111
2024-03-31,20750039,boots,33,27977
2024-04-09,57264622,beer,35,49633
2024-05-09,406210332,boots,46,61354
2024-05-06,510450953,beer,50,26088
2024-02-28,456319368,bal,9,60020
2024-03-16,1392732764,beer,14,19653
2024-01-01,1515056835,beer,37,87903
2024-01-25,1291636457,boots,28,55179
2024-04-26,1614488199,bal,24,42993
2024-06-15,1119675189,bal,20,75759
2024-07-25,664076452,bal,49,81098
2024-01-03,719818573,bal,31,38538
2024-06-27,1263654960,bal,27,29123
2024-02-05,1203962342,buter,17,96399
2024-01-22,599009738,bread,4,88375
2024-03-04,130616102,bread,18,14683
2024-05-25,599408669,buter,10,37439
2024-03-30,648979825,bread,34,61596
2024-05-15,1284032166,bread,6,30486
2024-06-27,1333003844,beer,10,24367
2024-04-16,1932696988,boots,49,58289
2024-07-22,591727261,beer,5,35127
2024-01-02,650262677,buter,3,94159
2024-01-19,173303116,bal,49,29482
2024-02-15,553757309,bread,35,43403
2024-03-16,1308839317,bread,42,60784
2024-03-08,949383854,bal,21,40645
2024-02-10,1243897206,buter,38,62523
2024-05-08,1000678680,boots,45,33791
2024-01-09,18193509,beer,14,33941
2024-07-26,1900708374,buter,39,15733
2024-04-06,314950117,beer,43,92960
2024-03-27,1147435953,bal,3,9085
2024-03-03,416418635,buter,48,74013
2024-02-01,240914003,boots,24,75675
2024-06-28,1746889918,beer,35,99298
2024-01-09,1100459269,buter,2,92254
2024-04-08,405602891,bal,37,86686
2024-06-21,427432380,beer,12,53544
2024-01-11,1204246126,buter,40,97501
2024-01-25,1339038629,boots,20,48461
2024-05-24,1574368267,buter,47,18612
2024-02-21,1970389900,buter,26,91199
2024-01-28,981213182,boots,10,79393
2024-02-24,1280941308,boots,35,23387
2024-03-06,1711889831,buter,22,62996
2024-03-07,1188737494,buter,20,82817
2024-05-24,1124266470,boots,48,56375
2024-04-17,1816319329,beer,1,41103
2024-06-24,1216379555,bal,3,80287
2024-06-23,304472293,bal,18,5701
2024-07-03,1015802207,bal,32,75147
2024-02-15,1920762991,buter,24,83567
2024-01-27,1863654818,beer,3,29172
2024-03-26,377183711,beer,19,59261
2024-02-14,319817095,boots,35,31307
2024-04-29,271665797,beer,5,36010
2024-07-10,1647727025,beer,4,39218
2024-06-10,1675914463,bread,36,83672
2024-04-08,670485378,bread,30,55354
2024-02-15,925539847,bread,18,19230
2024-04-22,1877944433,beer,21,57361
2024-03-20,1702071456,boots,32,26153
2024-07-26,1595976934,beer,9,62638
2024-07-19,484815743,buter,9,91444
2024-04-28,1645752070,bread,5,69273
2024-06-30,1761289586,bread,1,26408
2024-01-19,335758460,beer,24,56761
2024-05-26,101599525,bal,44,54931
2024-04-21,1320153939,boots,31,77107
2024-03-19,996185215,beer,50,26378
2024-06-16,1902994409,boots,33,77457
2024-02-28,704373690,boots,23,63639
2024-05-24,309808156,buter,28,2076
2024-01-01,1032111313,beer,17,80151
2024-02-17,868193172,beer,24,11464
2024-03-29,1707055230,boots,8,77137
2024-07-23,334448311,bal,31,80689
2024-06-04,1929050164,boots,35,85653
2024-04-12,1409597406,boots,38,61442
2024-03-03,1778645772,boots,43,9818
2024-05-19,1368214325,buter,46,99928
2024-04-17,422693223,boots,30,1961
2024-05-14,1729187165,beer,21,11555
2024-04-24,1243405695,bread,30,17993
2024-06-14,1904592021,boots,44,24051
2024-01-08,1900790099,beer,33,96321
2024-02-09,339953556,beer,21,1820
2024-06-19,674487695,buter,18,12285
2024-01-24,195213276,bread,12,17725
2024-03-17,804009778,beer,25,45393
2024-02-22,1193152783,boots,44,68544
2024-06-24,1348201067,boots,15,17421
2024-02-22,1661540734,beer,14,54411
2024-03-12,444564805,buter,13,56713
2024-07-26,1989735476,beer,22,28010
2024-01-24,1086991203,boots,47,35816
2024-06-30,1874027527,buter,26,32451
2024-07-05,1323269808,beer,37,55318
2024-02-01,1588284775,beer,30,30958
2024-04-07,1252509628,bal,13,20076
2024-05-23,1352855173,beer,23,42347
2024-04-11,1602334020,beer,46,44888
2024-01-12,1203632785,buter,10,85568
2024-03-25,314554905,buter,31,2594
2024-03-03,1550501789,buter,36,71745
2024-07-19,1074813491,buter,26,34362
2024-07-10,1452611382,beer,28,37113
2024-05-03,134249178,bal,3,74897
2024-03-03,139180612,boots,21,61864
2024-07-20,212557392,boots,8,7909
2024-02-21,1407585848,bal,28,2696
2024-06-06,1104146460,bal,37,67886
2024-01-04,995992561,beer,50,9568
2024-04-18,712932911,beer,19,60456
2024-01-22,1416297260,buter,22,90776
2024-01-29,176492945,bread,16,66995
2024-04-20,1241473729,bread,36,21795
2024-07-21,280369195,beer,10,34053
2024-02-20,667813331,beer,16,11149
2024-05-24,117232347,buter,37,93741
2024-01-02,1707352485,buter,47,48714
2024-02-29,1008034856,bread,25,36271
2024-03-27,1320665650,boots,5,53236
2024-06-09,1118479691,buter,50,61596
2024-04-21,771059604,bread,23,50623
2024-04-13,426893223,boots,31,94581
2024-02-22,1713150729,bal,50,93854
2024-01-21,462520619,boots,23,47456
2024-05-02,1392675497,beer,26,55544
2024-04-04,1584780514,boots,46,99684
2024-04-12,433953872,beer,46,4470
2024-05-09,704797690,beer,44,83404
2024-06-18,235968128,buter,47,62266
2024-03-20,1806825106,bread,9,13302
2024-05-10,714008385,buter,4,4055
2024-07-11,1948672858,boots,47,56654
2024-05-08,69882210,bal,14,92860
2024-05-22,1719915784,bread,17,63629
2024-07-18,281497426,buter,33,55288
2024-03-20,1790479045,boots,10,78860
2024-02-12,1438462345,bal,32,893
2024-03-30,348176995,bal,44,68305
2024-05-16,1855695217,bread,6,32904
2024-04-17,872343350,boots,31,80903
2024-01-10,1079783159,buter,34,84899
2024-04-13,360888875,bread,14,79270
2024-04-20,95847467,buter,19,29164
2024-03-02,1082246451,buter,32,27138
2024-06-20,148229134,bal,32,42421
2024-01-08,543603576,bal,38,62515
2024-06-11,981568475,beer,50,3003
2024-03-02,282538654,bread,29,60683
2024-04-07,1402246475,bal,15,14646
2024-02-12,123339120,boots,19,17020
2024-06-17,658232465,beer,47,65767
2024-04-26,1934526878,beer,12,97726
2024-02-10,1657669587,buter,12,65276
2024-04-04,751342599,boots,40,85175
2024-01-30,798024506,beer,38,85578
2024-03-29,812106320,boots,40,79817
2024-07-27,1481607814,bread,21,21302
2024-03-02,392358506,beer,27,55931
2024-04-27,1244828430,bal,17,59145
2024-05-05,132284227,beer,29,7972
2024-03-20,79644891,bread,10,1960
2024-06-24,645148271,buter,49,63786
2024-02-13,1162333007,buter,35,8423
2024-01-07,1888872344,boots,26,41090
2024-07-24,1604664904,bread,2,78155
2024-03-04,248411973,bal,46,86594
2024-04-30,1613433986,bread,49,1938
2024-04-30,526789417,bal,44,60041
2024-04-06,955481331,boots,11,14271
2024-02-26,1744128494,beer,39,44240
2024-05-27,1453117704,boots,33,61948
2024-07-07,697964755,boots,12,68559
2024-05-22,181681191,beer,31,68551
2024-06-21,1246901921,bal,31,52222
2024-03-09,1817249138,buter,33,2699
2024-02-18,1870146104,beer,21,57292
2024-06-29,1713407217,beer,17,45731
2024-06-23,215907273,buter,7,85248
2024-05-22,956273845,bread,48,43174
2024-04-03,352423857,buter,17,34593
2024-03-09,1515694332,bal,39,98871
2024-03-18,204601490,bread,46,88390
2024-06-20,185531178,beer,8,49564
2024-07-14,1008696541,bal,30,3479
2024-06-06,322841270,buter,49,79119
2024-04-07,1130922867,beer,16,34481
2024-06-23,1561196509,boots,3,41973
2024-05-28,1969304052,boots,19,20448
2024-05-22,895633043,buter,28,36316
2024-03-20,448336353,boots,3,92441
2024-07-04,609749429,bal,16,25822
2024-07-04,1845821992,bread,3,2893
2024-07-06,458277959,boots,33,50013
2024-06-12,466973357,boots,2,66369
2024-05-01,1350818594,bal,7,57918
2024-03-21,301014288,buter,32,10064
2024-01-16,1177180262,beer,20,29349
2024-04-23,359419253,bal,22,94392
2024-04-02,565058985,bal,30,15555
2024-01-07,1068319348,buter,31,91034
2024-07-17,1455078619,buter,40,51552
2024-02-29,944869780,boots,23,34739
2024-06-09,1757248595,buter,20,46543
2024-01-07,1788494326,buter,31,85562
2024-05-16,800565021,bal,37,74865
2024-05-02,329730290,buter,17,30469
2024-07-05,392846458,buter,8,60928
2024-02-24,1806079255,beer,50,22234
2024-04-18,1737552407,beer,49,47093
2024-07-14,1024990260,bread,3,23257
2024-06-29,1575434456,bread,23,56404
2024-04-29,839925673,buter,47,93827
2024-02-26,1502220004,beer,1,2782
2024-03-13,554923634,beer,43,881
2024-02-12,1675945158,buter,19,12187
2024-06-21,628863493,boots,30,29159
2024-06-22,987259699,beer,1,64751
2024-01-09,1919024182,bread,21,20478
2024-07-03,1525466412,boots,47,27230
2024-06-19,606394772,buter,32,77402
2024-01-08,182607506,bal,46,69943
2024-01-22,231609520,beer,44,69894
2024-03-22,473581264,buter,41,27940
2024-07-19,1027900118,buter,24,74355
2024-05-17,1798531222,bal,30,42885
2024-06-02,1896233687,beer,21,27439
2024-05-06,1549585225,bread,26,23940
2024-04-07,1498254867,beer,47,71764
2024-03-06,1647815637,boots,7,60392
2024-01-03,1135409806,beer,31,61408
2024-06-13,1203768883,buter,50,62746
2024-01-10,685967638,boots,29,87347
2024-06-10,1324103392,boots,27,18694
2024-02-01,326657010,bal,45,29314
2024-04-14,1632043169,boots,43,13085
2024-05-06,1538741844,boots,23,79409
2024-03-18,941020276,boots,20,70787
2024-06-17,1020365420,bread,12,82184
2024-06-09,1871310769,bread,31,88310
2024-07-15,507836173,bread,42,4788
2024-02-14,925780570,buter,44,21680
2024-03-19,1295389512,boots,50,22271
2024-07-24,1176968649,buter,14,4367
2024-03-22,1530196750,bread,12,50687
2024-04-30,1345199596,bread,29,36460
2024-07-16,636220113,bread,40,38390
2024-04-01,1345489319,boots,28,422
2024-04-05,825474691,bread,42,67549
2024-01-04,1011190480,bal,43,33955
2024-03-02,294419912,bal,20,92760
2024-01-16,1567019098,beer,10,42867
2024-07-25,1591892514,buter,26,90035
2024-06-28,294595214,bread,50,33742
2024-01-06,1654934919,beer,1,56863
2024-05-20,49538808,beer,45,15656
2024-01-22,932619868,beer,42,62104
2024-05-09,351150917,boots,41,1859
2024-03-23,1829834829,bread,5,56098
2024-04-23,652828561,boots,15,6500
2024-06-20,796779279,bal,21,34372
2024-06-12,314539585,bread,11,43909
2024-04-13,1210982346,beer,17,17792
2024-05-19,1332949586,boots,31,18729
2024-04-14,965070260,buter,22,22164
2024-04-08,969052818,buter,22,15053
2024-04-03,1040544163,beer,24,73288
2024-07-19,1346491925,bal,10,20706
2024-06-12,143692855,buter,38,12062
2024-01-02,756834953,bal,27,70042
2024-05-21,259813785,buter,12,73215
2024-02-14,980510794,boots,43,77887
2024-05-04,1912228010,bal,47,80137
2024-05-21,937216612,bread,50,68212
2024-07-21,310516584,boots,4,23682
2024-03-29,500838988,buter,32,70736
2024-02-06,1211590325,buter,46,59852
2024-01-17,1127873791,boots,15,57315
2024-02-03,417556198,beer,18,21697
2024-02-28,1956853799,buter,32,69135
2024-01-25,359111192,buter,49,62195
2024-07-16,119418447,bread,12,32491
2024-01-02,1903919155,buter,30,27196
2024-07-12,1765287246,boots,19,50852
2024-06-23,23229158,beer,24,60387
2024-03-10,1190094519,boots,44,96502
2024-04-17,789035531,beer,39,29137
2024-06-03,1958338776,bread,5,51328
2024-02-10,1792034329,buter,27,56502
2024-07-20,792023667,bread,46,34790
2024-02-11,572459267,boots,49,24676
2024-05-27,1245563810,buter,46,99318
2024-04-11,1487780599,buter,17,26115
2024-01-26,1296442822,buter,1,515
2024-04-16,1520441176,bread,37,60621
2024-03-26,58189199,bal,15,97717
2024-06-30,402744799,buter,48,82132
2024-05-29,1294655262,bread,1,29891
2024-02-28,1521529301,boots,44,57450
2024-05-31,1740813132,buter,44,4968
2024-07-23,318457607,buter,40,66247
2024-04-22,57256965,buter,31,98771
2024-04-27,1904672882,boots,33,6014
2024-05-12,77853187,beer,22,99514
2024-02-10,571042140,buter,2,4458
2024-01-25,1214612857,beer,22,68516
2024-06-16,177973345,bal,17,19203
2024-07-03,1901091423,bal,5,93138
2024-01-24,31409666,boots,8,28001
2024-05-10,1400201530,buter,43,88693
2024-05-14,1060731271,bread,26,14871
2024-05-28,1618958947,beer,11,27358
2024-06-26,1320712301,buter,3,85344
2024-05-25,207383872,boots,3,8282
2024-05-25,730341477,bread,40,44285
2024-03-14,1756015941,buter,20,41343
2024-01-14,1215155625,beer,39,44829
2024-07-05,1132417727,beer,24,14261
2024-06-15,212425838,bal,41,85497
2024-03-20,1061279446,boots,15,17593
2024-01-10,1831469447,buter,26,93888
2024-06-25,1061577258,boots,2,57173
2024-06-19,182814987,bal,29,77406
2024-03-19,1539237644,beer,32,38983
2024-03-25,795782152,buter,28,355
2024-04-27,1106319859,bread,8,64148
2024-01-15,614087843,bal,22,29651
2024-01-05,761808099,bread,44,35991
2024-07-14,1271066185,beer,1,80503
2024-01-01,528563577,buter,8,97352
2024-07-07,1866720269,buter,2,97418
2024-05-14,1964484668,bal,43,1547
2024-01-04,882167744,boots,1,98312
2024-02-09,1137829950,bread,26,13470
2024-03-15,1119484222,buter,24,63651
2024-07-21,68955363,beer,20,1723
2024-06-05,652349172,beer,32,69172
2024-02-23,1332609342,boots,11,77066
2024-05-14,1745075868,buter,23,4342
2024-01-09,1919869662,beer,45,26907
2024-02-20,105478059,boots,7,52184
2024-02-07,882770821,beer,15,23975
2024-01-13,1108878718,bal,34,77820
2024-01-09,118838557,beer,28,23851
2024-04-22,1949240557,boots,17,62136
2024-05-05,1174347378,bread,12,56886
2024-04-04,1128295422,bal,18,74175
2024-06-07,456371110,bread,16,52955
2024-06-15,1527066486,buter,8,14633
2024-03-03,767512397,boots,16,59454
2024-04-14,71304875,boots,4,72292
2024-07-11,1966800307,beer,45,97750
2024-02-01,1206060649,bal,41,31729
2024-03-12,1245051818,bal,14,18221
2024-05-21,1760535935,bread,11,68614
2024-01-21,965059271,bread,49,73780
2024-04-17,1491721139,boots,44,82319
2024-01-22,526841234,bread,37,42679
2024-04-16,733982300,bal,41,61216
2024-04-17,1189018349,boots,14,22388
2024-02-19,637587322,bal,7,74206
2024-02-20,1927030696,buter,35,69637
2024-03-08,1906001284,bread,29,510
2024-06-05,1483614070,bread,17,37698
2024-06-16,294345330,boots,34,86575
2024-04-18,107439896,bal,14,77218
2024-05-28,469453528,buter,7,77114
2024-02-22,1733901118,boots,33,21921
2024-02-23,1657553904,buter,29,28731
2024-02-24,651965527,beer,23,69717
2024-01-31,1323838723,bread,13,97594
2024-01-01,822294555,bread,25,72218
2024-01-23,529859394,bal,18,97747
2024-05-20,1283261852,buter,22,91500
2024-04-11,46051802,bal,13,55347
2024-05-05,859151831,bread,36,83988
2024-02-10,843368185,buter,6,94254
2024-05-29,1153924330,bal,25,81113
2024-05-23,447690246,boots,21,79761
2024-07-14,447279313,bread,4,40468
2024-06-09,1980316085,bread,30,23521
2024-07-04,547644159,boots,8,96431
2024-04-13,264402689,buter,34,901
2024-06-22,778689848,buter,20,40518
2024-03-11,51739641,bread,18,33648
2024-06-10,1027674161,bread,37,40580
2024-02-20,323664543,boots,8,63952
2024-04-26,1692075040,bread,47,60728
2024-01-21,1267511109,buter,38,88640
2024-05-16,1399318820,bread,5,47532
2024-01-10,1572974137,bread,27,15857
2024-03-23,1421512732,boots,16,45149
2024-01-12,587598759,beer,3,42334
2024-02-07,1107942500,beer,27,73231
2024-02-26,1151799236,bal,30,96343
2024-05-06,1031742193,bal,18,57245
2024-01-04,1684846795,buter,18,73457
2024-03-06,1946432218,boots,48,3749
2024-06-06,1159596334,bal,18,77496
2024-01-04,1309479220,bread,37,716
2024-04-17,1028384445,boots,34,19182
2024-03-26,1062387718,beer,21,52867
2024-06-24,1018569166,bread,13,23135
2024-07-05,1512237812,bread,28,88049
2024-03-21,131420431,bal,4,41492
2024-03-06,1717628379,beer,14,46458
2024-04-16,177612459,bal,2,56293
2024-07-21,413383854,bread,35,2327
2024-02-20,845842195,boots,9,85422
2024-07-09,716959311,bread,30,16906
2024-03-02,968772224,boots,21,31500
2024-04-30,1963488723,buter,1,73106
2024-01-13,1226013422,buter,41,81629
2024-07-01,1511948046,beer,15,41296
2024-06-28,1700743686,bal,41,91664
2024-03-02,1578242261,boots,44,79360
2024-02-23,1642538181,boots,43,67492
2024-07-15,1762805414,beer,41,22462
2024-07-04,475168512,boots,6,89846
2024-04-16,657603921,boots,30,91268
2024-02-20,1716873508,beer,10,93207
2024-07-19,1104387230,beer,42,63789
2024-04-19,1864590462,buter,50,71412
2024-02-26,431111703,buter,20,74969
2024-01-12,529573617,bread,10,54541
2024-01-28,1274751704,bal,34,69897
2024-02-21,319978196,bal,47,76400
2024-04-16,1654211121,beer,40,33052
2024-03-25,1452117292,bal,46,13272
2024-04-02,1957215108,bread,5,69657
2024-02-08,775547108,buter,18,39343
2024-03-19,892037272,bal,2,72471
2024-04-12,1468181202,bal,7,34972
2024-05-29,1536185781,bal,14,13859
2024-07-14,1254073584,boots,29,3886
2024-07-04,655531188,bread,3,73718
2024-02-09,1719769202,buter,35,12503
2024-06-08,1708363511,beer,28,50519
2024-03-09,618959631,beer,12,20544
2024-06-08,1258362591,bread,50,28175
2024-04-25,1103382072,buter,17,47244
2024-03-14,609673909,buter,19,61076
2024-06-29,1503260890,boots,31,58343
2024-06-03,1866561923,buter,29,47007
2024-07-10,72442574,bal,26,93251
2024-06-05,1243451599,bal,35,79172
2024-02-25,574362698,boots,4,99381
2024-02-19,320152999,bread,27,69138
2024-01-20,195256638,bal,9,55019
2024-06-11,352613674,bal,45,26538
2024-07-26,1928734602,buter,9,32356
2024-07-24,857304668,bread,18,64297
2024-06-10,1940310579,bal,15,93787
2024-06-20,1718958966,buter,31,48076
2024-01-07,629867517,boots,37,18671
2024-07-22,565049089,buter,38,47695
2024-01-30,1380527247,buter,17,98491
2024-06-01,769485263,beer,46,59328
2024-04-17,244425283,bal,28,99119
2024-02-13,1454550484,boots,4,67971
2024-01-30,291515029,bread,2,82514
2024-05-19,1326367930,beer,20,65383
2024-05-31,1836784264,beer,50,29031
2024-03-14,506149744,bal,11,97966
2024-06-25,790705080,buter,32,76128
2024-05-23,1046200239,bread,14,47360
2024-02-13,1610854533,bal,29,30133
2024-02-21,220678381,buter,34,12210
2024-03-13,1464270408,boots,12,36954
2024-03-18,760267743,bal,15,7128
2024-06-01,1554526024,beer,24,13732
2024-01-23,135694259,buter,11,67776
2024-05-12,1500061059,bal,7,74668
2024-01-28,1050350898,beer,10,3628
2024-06-08,647854629,beer,35,3432
2024-02-07,1854216691,beer,40,66239
2024-05-22,1181486631,buter,50,18506
2024-02-10,280391333,buter,20,29854
2024-04-26,139916158,boots,43,7686
2024-05-31,668181038,buter,24,6126
2024-06-02,1465575654,beer,8,16577
2024-02-04,409148609,boots,4,60035
2024-07-06,813591009,buter,47,57388
2024-01-08,1545580884,bread,25,9699
2024-02-13,272608477,bread,13,31435
2024-03-07,1006667175,bal,37,58759
2024-02-19,931594230,boots,15,43465
2024-06-07,913556830,buter,8,14336
2024-01-01,1739471253,bal,7,12324
2024-03-17,730628005,boots,27,13454
2024-01-25,1152424092,bal,11,44647
2024-07-03,523577060,bread,5,60366
2024-02-23,1465392705,beer,45,19611
2024-06-25,1676995008,beer,14,53854
2024-01-09,1127642834,bread,47,48821
2024-03-08,1997644457,beer,31,90979
2024-03-12,271881826,buter,13,90913
2024-05-24,348513174,buter,15,90255
2024-07-23,960919812,boots,31,57557
2024-01-30,1242502450,bread,5,80579
2024-06-19,1390342916,boots,3,40376
2024-07-25,785765739,bal,25,91787
2024-05-10,274515641,boots,3,82898
2024-04-15,461574526,buter,26,62006
2024-05-18,1925296978,beer,38,8711
2024-01-06,1600668455,boots,38,57021
2024-05-07,174817531,bread,8,64689
2024-02-25,186066327,bal,30,9863
2024-04-17,1618080365,bread,35,28761
2024-03-09,482254768,boots,43,64486
2024-07-04,1129002529,beer,5,56617
2024-02-23,235104773,boots,8,63803
2024-06-25,1187940699,bread,13,77283
2024-04-14,979752992,boots,25,34693
2024-05-07,1595006839,bal,15,2160
2024-02-14,1414442478,beer,38,35430
2024-07-17,533117132,bal,30,1728
2024-03-14,1704322448,boots,38,42833
2024-05-06,661490849,bread,27,95558
2024-02-10,936622391,bal,11,24522
2024-06-10,1106181149,bread,32,87910
2024-02-02,750883319,beer,40,52712
2024-07-11,360868798,buter,39,41083
2024-04-20,1688880036,buter,19,29016
2024-03-31,1667374384,beer,31,879
2024-03-22,675076312,boots,18,35800
2024-07-10,1235525134,beer,7,55516
2024-02-16,728057533,bread,38,17654
2024-06-01,628034287,bal,23,77746
2024-06-16,739578639,buter,32,11292
2024-01-24,592649013,buter,23,13011
2024-07-07,1204116862,boots,25,47485
